iteration,area1,area2,area3,area4,area5,area6,area7,area8,area9,area10,d1,d2,d3,d4,d5,d6,d7,d8,s11_1,s11_2,s11_3,s11_4,s11_5,s11_6,s11_7,s11_8,s11_9,s11_10,mises_1,mises_2,mises_3,mises_4,mises_5,mises_6,mises_7,mises_8,mises_9,mises_10
185,0.0137903185751,0.0153279845091,0.0195926509976,0.0020209893657,0.014558890665,0.00448099405638,0.00777141312328,0.0130119129667,0.0189307074334,0.0151621056783,11.2413053513,-61.3253936768,-16.5110416412,-64.3151016235,8.942029953,-17.2232265472,-15.3898534775,-26.5744743347,-8454283.0,70512760.0,17337600.0,22543798.0,-116046632.0,67427056.0,-30613380.0,42168616.0,-31222028.0,81583312.0,8454283.0,70512760.0,17337600.0,22543798.0,116046632.0,67427056.0,30613380.0,42168616.0,31222028.0,81583312.0
186,0.0222489314244,0.00046418668404,0.00717835237827,0.0108777724239,0.000875349865081,0.00123943086338,0.00831971181019,0.01265224873,0.00311179831649,0.00159824866736,11.5457134247,-100.290054321,-11.501958847,-95.2648925781,12.9592943192,-54.3218078613,-8.65295600891,-87.8759155273,-21482808.0,253013536.0,-10659049.0,-37892076.0,-65247300.0,97719088.0,29349480.0,298688928.0,-155946272.0,62140324.0,21482808.0,253013536.0,10659049.0,37892076.0,65247300.0,97719088.0,29349480.0,298688928.0,155946272.0,62140324.0
187,0.00724019681066,0.0167590809487,0.0128327354947,0.0225080334912,0.0136869468173,0.0201117123232,0.0129614614735,0.010890319841,0.00941808062647,0.00166997155981,10.8327255249,-54.103553772,-16.8923950195,-54.6375617981,10.0566759109,-21.194278717,-9.75453853607,-21.1372108459,-53822752.0,-430311.9375,5851776.5,4026660.5,-73553744.0,75832000.0,-46672004.0,42915316.0,-41991344.0,24484688.0,53822752.0,430311.9375,5851776.5,4026660.5,73553744.0,75832000.0,46672004.0,42915316.0,41991344.0,24484688.0
188,0.00147720950099,0.0148873229565,0.0194085718163,0.000488965944419,0.00411870506748,0.00743456128482,0.00711030119115,0.0188461009655,0.00574403815462,0.00695592914404,15.6586675644,-76.5738601685,-20.577703476,-89.0064849854,6.74397039413,-16.6695537567,-15.3096380234,-24.7839660645,-39723656.0,61186432.0,67220952.0,93747752.0,-115441768.0,50852664.0,-78502208.0,35720416.0,-37421752.0,169717952.0,39723656.0,61186432.0,67220952.0,93747752.0,115441768.0,50852664.0,78502208.0,35720416.0,37421752.0,169717952.0
189,0.0110403949899,0.0214721791276,0.00669247679335,0.0143310225006,0.00115445816344,0.0097760312937,0.0209408386696,0.00495595843932,0.00808751551672,0.0147913398691,17.2942485809,-48.1079788208,-11.6932096481,-59.7554702759,15.6316175461,-23.4423084259,-7.56819152832,-20.6742534637,-31104550.0,-20872422.0,12537011.0,87827496.0,-57067676.0,117869648.0,-9694335.0,49412892.0,-29448114.0,33888100.0,31104550.0,20872422.0,12537011.0,87827496.0,57067676.0,117869648.0,9694335.0,49412892.0,29448114.0,33888100.0
190,0.0127959934515,0.0130322304026,0.0137646070546,0.0152697047553,0.00732639146042,0.00798064829208,0.00900057932046,0.0118230299706,0.0128288775709,0.0197417006157,11.7200698853,-52.9492988586,-15.9278726578,-55.7522964478,10.1193189621,-22.582490921,-12.9228286743,-25.3641891479,-22659422.0,20975286.0,12070406.0,21135926.0,-97444120.0,76304352.0,-11092814.0,46906808.0,-46989048.0,26853912.0,22659422.0,20975286.0,12070406.0,21135926.0,97444120.0,76304352.0,11092814.0,46906808.0,46989048.0,26853912.0
191,0.00897422997535,0.0101770577924,0.018811378045,0.0219286075705,0.00553000815101,0.0165092877236,0.00563621938988,0.0167500295301,0.000927636112689,0.0114805330478,16.1886520386,-57.841255188,-21.6067562103,-59.0856933594,8.77006244659,-21.9879741669,-15.8005027771,-24.15666008,-43781852.0,16352891.0,55939600.0,9383633.0,-119143112.0,66130340.0,-6392211.5,31504650.0,-49834592.0,25339348.0,43781852.0,16352891.0,55939600.0,9383633.0,119143112.0,66130340.0,6392211.5,31504650.0,49834592.0,25339348.0
192,0.0128959202169,0.0158147980077,0.0207115282533,0.01796554573,0.0127405717387,0.0112563755434,0.000357855177022,0.0125060309141,0.0127212943666,0.0167721335276,17.9091053009,-122.629455566,-59.1631736755,-123.249969482,17.2876491547,-38.7568664551,-55.2020187378,-48.1851234436,-29868962.0,71093432.0,4686067.0,4678968.0,-416248800.0,130356888.0,-5026521.5,-26455320.0,-80943920.0,30321276.0,29868962.0,71093432.0,4686067.0,4678968.0,416248800.0,130356888.0,5026521.5,26455320.0,80943920.0,30321276.0
193,0.00378476410391,0.0133166570273,0.00122164006213,0.0164072607202,0.0185626214363,0.00991871906778,0.0155466884092,0.0149752336355,0.00689703938731,0.00204728009038,6.91229724884,-69.9612503052,-22.3196773529,-70.7332611084,4.83450555801,-35.8805961609,-10.5203018188,-32.7301368713,-88972760.0,-23755928.0,15667514.0,5821354.5,-79327952.0,36454412.0,-74644976.0,83736232.0,-117050960.0,29025070.0,88972760.0,23755928.0,15667514.0,5821354.5,79327952.0,36454412.0,74644976.0,83736232.0,117050960.0,29025070.0
194,0.017130107994,0.00810136775372,0.00369419474507,0.0100184946072,0.0188178334118,0.0215482791823,0.012836468198,0.0219011658451,0.00396552698827,0.0111042005659,10.172794342,-63.3288459778,-12.6682872772,-64.5006027222,4.6124048233,-36.7914123535,-10.5119352341,-37.0276374817,-16259893.0,1781251.5,41927916.0,8835592.0,-79264864.0,34779672.0,-21175430.0,99970344.0,-121322312.0,39317860.0,16259893.0,1781251.5,41927916.0,8835592.0,79264864.0,34779672.0,21175430.0,99970344.0,121322312.0,39317860.0
195,0.000248654011267,0.00532892605422,0.0198001387427,0.00139754544825,0.0147977682021,0.0115348696733,0.0223002340795,0.022435788765,0.00283764158942,0.00596189646151,24.0212898254,-76.3249969482,-38.5181465149,-79.7365112305,6.23082304001,-17.7737598419,-4.31207609177,-24.0416603088,-257929632.0,47262880.0,134148368.0,25724416.0,-32515054.0,46983296.0,-90296928.0,74385104.0,-43519548.0,64899944.0,257929632.0,47262880.0,134148368.0,25724416.0,32515054.0,46983296.0,90296928.0,74385104.0,43519548.0,64899944.0
196,0.0223867485801,0.00749033788744,0.00412437809898,0.0205931222938,0.0139598370941,0.00699971373197,0.0125447865375,0.00968520698176,0.0103738204135,0.0124938344023,12.1931447983,-66.5300292969,-12.5745344162,-67.8406906128,10.4294118881,-39.247795105,-10.7568569183,-39.4379196167,-13706133.0,1433638.875,13299362.0,9883016.0,-81111688.0,78642608.0,-15616695.0,108134256.0,-108651976.0,21071638.0,13706133.0,1433638.875,13299362.0,9883016.0,81111688.0,78642608.0,15616695.0,108134256.0,108651976.0,21071638.0
197,0.00388340309284,0.0139233907174,0.0215703998854,0.0133927362962,0.0177944925178,0.00642270714199,0.00354149651798,0.000204995015252,0.022159301148,0.00274128014848,108.926849365,-286.147003174,-69.3354873657,-287.508361816,107.833656311,-102.9973526,-60.3835372925,-91.842086792,-67501824.0,-84115880.0,8243194.5,10265162.0,-455319872.0,813115776.0,-94235208.0,118606008.0,18233992.0,27680536.0,67501824.0,84115880.0,8243194.5,10265162.0,455319872.0,813115776.0,94235208.0,118606008.0,18233992.0,27680536.0
198,0.00861793441193,0.0148043674942,0.0166031819647,0.013980345936,0.00995895142377,0.0184123085765,0.0100219423687,0.0188710395593,0.00127663936405,0.0163196753199,16.7877635956,-49.6510925293,-16.0776634216,-50.9294204712,6.81567049026,-18.6774597168,-10.710059166,-19.9468536377,-40474228.0,9571818.0,75194208.0,9639162.0,-80758816.0,51393316.0,-8318703.5,34824856.0,-44721696.0,35284180.0,40474228.0,9571818.0,75194208.0,9639162.0,80758816.0,51393316.0,8318703.5,34824856.0,44721696.0,35284180.0
199,0.00225115432234,0.0087878638635,0.0100450859167,0.00415834938927,0.0101703173446,0.0192671817205,0.000879904728105,0.00442703429433,0.0220308611907,0.0101932427582,40.5168457031,-200.141448975,-81.9238586426,-204.053237915,38.7110137939,-70.35597229,-73.3929672241,-75.192276001,-64326892.0,36467996.0,13616807.0,29496722.0,-553417024.0,291899008.0,-41620948.0,6783824.0,-119308824.0,49248268.0,64326892.0,36467996.0,13616807.0,29496722.0,553417024.0,291899008.0,41620948.0,6783824.0,119308824.0,49248268.0
200,0.00883684865465,0.0206128091888,0.0175326610472,0.00396774249464,0.0135243941882,0.00412271701903,0.0175292264913,0.0125908656258,0.018044242147,0.00152216687058,9.3499917984,-65.3339080811,-12.1802682877,-66.583480835,8.41342067719,-15.9865856171,-7.41740226746,-17.1642990112,-35914220.0,8880510.0,7062182.0,9422335.0,-55930652.0,63441092.0,-118393640.0,36748060.0,-28552586.0,113119040.0,35914220.0,8880510.0,7062182.0,9422335.0,55930652.0,63441092.0,118393640.0,36748060.0,28552586.0,113119040.0
201,0.0209587004321,0.00523534508851,0.0191970767109,0.0100047755649,0.0200769114319,0.00234897432972,0.0012714238139,0.0106058522816,0.0210141461508,0.0105388696767,16.0040359497,-120.325660706,-53.9155273438,-120.185943604,16.1375255585,-32.6634216309,-50.9671783447,-54.1072883606,-22231914.0,161696720.0,-1006563.875,-1053550.75,-384316160.0,121684416.0,2838388.5,11838953.0,-62306460.0,65863956.0,22231914.0,161696720.0,1006563.875,1053550.75,384316160.0,121684416.0,2838388.5,11838953.0,62306460.0,65863956.0
202,0.0114882659555,0.0037576035389,0.0122440517224,0.00968070968669,0.0200558234267,0.0167462219021,0.0108192147269,0.00341446435925,0.00334690355629,0.0219325110427,42.9323806763,-108.525970459,-13.5693378448,-109.72996521,35.7176055908,-50.2633972168,-10.5365762711,-51.94298172,-22868428.0,12664838.0,54402772.0,9078702.0,-79450672.0,269327296.0,-11740609.0,156111744.0,-54841016.0,38379548.0,22868428.0,12664838.0,54402772.0,9078702.0,79450672.0,269327296.0,11740609.0,156111744.0,54841016.0,38379548.0
203,0.0138200792968,0.00512638136689,0.0183232066681,0.00492705923122,0.0102839498203,0.0198140055971,0.0023886290114,0.00237847080034,0.00124416759323,0.00347636313707,67.9888305664,-192.402816772,-46.6472358704,-193.911758423,55.516368866,-66.7934646606,-43.5017738342,-68.2865982056,-23718216.0,11258958.0,94048152.0,11378163.0,-328023552.0,418619168.0,-47601460.0,93444536.0,-42517256.0,94084992.0,23718216.0,11258958.0,94048152.0,11378163.0,328023552.0,418619168.0,47601460.0,93444536.0,42517256.0,94084992.0
204,0.00849445232731,0.00730345694628,0.00636835951987,0.000378945341461,0.011029897442,0.0100897323635,0.0167427785516,0.00688572546998,0.0131483236399,0.00711205013427,18.8647613525,-85.8594436646,-8.57263946533,-90.7951889038,14.7242422104,-33.5551109314,-8.03727626801,-37.3065719604,-4036888.75,28287758.0,31221440.0,37217820.0,-60604788.0,111027608.0,-81628672.0,110352024.0,-70996736.0,127973736.0,4036888.75,28287758.0,31221440.0,37217820.0,60604788.0,111027608.0,81628672.0,110352024.0,70996736.0,127973736.0
205,0.017017439211,0.00398175812795,0.0110801757557,0.0100989235468,0.010390799223,0.0121783148031,0.0121338291131,0.00718415044605,0.0186189059699,0.0214874750445,19.8289680481,-72.3320388794,-10.4494781494,-74.9110794067,18.3896636963,-37.0563545227,-8.55787658691,-40.4177055359,-14263554.0,25346146.0,10853025.0,19447146.0,-64530356.0,138666592.0,-13299458.0,120118944.0,-70377752.0,33990840.0,14263554.0,25346146.0,10853025.0,19447146.0,64530356.0,138666592.0,13299458.0,120118944.0,70377752.0,33990840.0
206,0.0126488497976,0.0143713690925,0.0163564778165,0.00726207169789,0.0133983811494,0.0104775488687,0.0109694169086,0.00893599412673,0.0121365570942,0.00497239467457,14.474527359,-61.7472686768,-14.1224536896,-63.372303009,12.6805458069,-22.074596405,-11.1802310944,-23.7075481415,-22185722.0,12313202.0,13527450.0,12253497.0,-84304128.0,95617200.0,-46694184.0,47230888.0,-35417748.0,54648400.0,22185722.0,12313202.0,13527450.0,12253497.0,84304128.0,95617200.0,46694184.0,47230888.0,35417748.0,54648400.0
207,0.0054878388125,0.00456761988179,0.0134478716476,0.00558481697591,0.0176397790953,0.0204473770508,0.0171690497281,0.00745289390097,0.0212881529512,0.00781325757456,19.0875549316,-72.0940246582,-10.8257131577,-73.9788513184,17.5257530212,-32.5911331177,-6.13525247574,-34.835357666,-35368248.0,16922510.0,11776699.0,14212447.0,-46262648.0,132152312.0,-45377988.0,108206056.0,-56799964.0,49149692.0,35368248.0,16922510.0,11776699.0,14212447.0,46262648.0,132152312.0,45377988.0,108206056.0,56799964.0,49149692.0
208,0.00820245382963,0.013465677371,0.0149384443606,0.00926704614423,0.0177757164219,0.0192813916749,0.00655943418404,0.00511804394767,0.00901035067572,0.0157926573382,25.1543998718,-82.572303772,-22.44298172,-84.3138122559,21.7187404633,-31.5963783264,-19.0254764557,-32.8482093811,-25769572.0,9439384.0,25906472.0,13131769.0,-143460912.0,163769360.0,-20902996.0,52114904.0,-37240984.0,32257022.0,25769572.0,9439384.0,25906472.0,13131769.0,143460912.0,163769360.0,20902996.0,52114904.0,37240984.0,32257022.0
209,0.0151444034819,0.00401512609593,0.00881347429773,0.0203698640109,0.0216770596192,0.0136671493629,0.0176282504948,0.0189723740076,0.00506378427884,0.0015436461074,8.10988140106,-55.9692878723,-9.21814918518,-56.1791152954,7.21164703369,-32.1901550293,-5.62342453003,-33.9018478394,-27105894.0,12906958.0,6773102.5,1582199.625,-42403228.0,54379160.0,-31421624.0,106616208.0,-94174760.0,28499806.0,27105894.0,12906958.0,6773102.5,1582199.625,42403228.0,54379160.0,31421624.0,106616208.0,94174760.0,28499806.0
210,0.0138277946711,0.0087232549446,0.0160661461575,0.0066736492267,0.00983283234841,0.0182627159657,0.00215993893779,0.00924459971397,0.00351099860451,0.0120769883005,24.0326900482,-102.992919922,-36.9424972534,-105.325088501,17.5012683868,-35.5998153687,-34.3349533081,-39.2546539307,-19662088.0,27559176.0,49249956.0,17585638.0,-258901456.0,131967680.0,-20248488.0,18548416.0,-68235720.0,57614828.0,19662088.0,27559176.0,49249956.0,17585638.0,258901456.0,131967680.0,20248488.0,18548416.0,68235720.0,57614828.0
211,0.0165619965531,0.0222914574361,0.0170280923565,0.00330852696522,0.00990137778499,0.0122700978144,0.014422380827,0.0158429733495,0.0219788748297,0.0212785095414,8.76806259155,-40.9826469421,-9.84356784821,-45.3200111389,6.81410217285,-14.9477596283,-8.8749332428,-17.6311016083,-7303951.5,20233648.0,14733765.0,32705740.0,-66921112.0,51381488.0,-21522548.0,33012786.0,-30665774.0,51707148.0,7303951.5,20233648.0,14733765.0,32705740.0,66921112.0,51381488.0,21522548.0,33012786.0,30665774.0,51707148.0
212,0.00475678744888,0.0036268086084,0.021905116682,0.00367492957229,0.0218644443582,0.00275873235609,0.0132330848271,0.00298496134544,0.00307315583926,0.00757793422984,48.1478881836,-123.711914062,-15.5476160049,-124.989891052,39.0555648804,-46.491809845,-9.02089118958,-56.1138572693,-49214528.0,72554696.0,68560312.0,9636524.0,-68021704.0,294497088.0,-39320804.0,177551392.0,-28036358.0,90089304.0,49214528.0,72554696.0,68560312.0,9636524.0,68021704.0,294497088.0,39320804.0,177551392.0,28036358.0,90089304.0
213,0.0179351290478,0.0158749869822,0.00720500396335,0.00314722513666,0.00813627259692,0.00398188231153,0.00535262074506,0.0112513209905,0.0110660487307,0.0208372268014,13.0424919128,-78.0796661377,-25.02435112,-82.7222213745,9.62905693054,-29.0025043488,-23.8414554596,-36.0684280396,-8919578.0,53280324.0,25738884.0,35007008.0,-179775632.0,72607552.0,-19331074.0,46098516.0,-73042392.0,71884392.0,8919578.0,53280324.0,25738884.0,35007008.0,179775632.0,72607552.0,19331074.0,46098516.0,73042392.0,71884392.0
214,0.00208138427174,0.0120607100478,0.0127795354693,0.00327517858496,0.00817879083665,0.0031648408096,0.0201848290574,0.007909163429,0.00152046138346,0.0107609475651,33.2536201477,-73.5116882324,-19.9648571014,-77.3738098145,12.478682518,-21.266954422,-6.80005550385,-25.1554698944,-99268712.0,29321206.0,156652656.0,29122168.0,-51275572.0,94095056.0,-31302510.0,69204168.0,-33133822.0,89216168.0,99268712.0,29321206.0,156652656.0,29122168.0,51275572.0,94095056.0,31302510.0,69204168.0,33133822.0,89216168.0
215,0.0119739154705,0.0200402901327,0.016253820761,0.00470222166509,0.0205160932704,0.000173901202604,0.0157608039552,0.00100939334282,0.0185193102509,0.00432524494394,63.2160644531,-135.231704712,-11.7532539368,-137.725204468,60.4537124634,-60.8074798584,-11.0992012024,-27.4631671906,-4931863.0,-251431568.0,20829424.0,18802130.0,-83693120.0,455849024.0,-126126584.0,61695948.0,-1333786.25,17760644.0,4931863.0,251431568.0,20829424.0,18802130.0,83693120.0,455849024.0,126126584.0,61695948.0,1333786.25,17760644.0
216,0.018014853978,0.0183781951604,0.017433802094,0.00254057701473,0.00907433599765,0.0024200395482,0.0162435459318,0.022446268261,0.0118318597596,0.0147422433179,7.75205087662,-43.5667724609,-9.45704555511,-47.8266181946,4.48501253128,-11.24766922,-8.32836055756,-20.0699920654,-8510809.0,66524408.0,24634982.0,32121194.0,-62799700.0,33819076.0,-27961434.0,44268676.0,-25496784.0,85346320.0,8510809.0,66524408.0,24634982.0,32121194.0,62799700.0,33819076.0,27961434.0,44268676.0,25496784.0,85346320.0
217,0.0150821268773,0.00327398884408,0.00842531584556,0.00791715713231,0.0169640279028,0.00932441560345,0.00834841304205,0.0124234352429,0.00469780156736,0.00153037772731,13.1663827896,-82.5395812988,-14.7075614929,-83.0399932861,11.3593616486,-38.9320297241,-11.3592615128,-42.324634552,-25247730.0,25581824.0,13625782.0,3773355.25,-85654096.0,85654848.0,-59152308.0,116746632.0,-103955344.0,68018920.0,25247730.0,25581824.0,13625782.0,3773355.25,85654096.0,85654848.0,59152308.0,116746632.0,103955344.0,68018920.0
218,0.00541979892257,0.00052948673299,0.0151362796714,0.0103462587478,0.0139469510317,0.0128457924207,0.00128038002372,0.0184155059752,0.0185010063603,0.000230843659626,9.78459739685,-112.700813293,-55.4615249634,-112.824630737,9.69125843048,-32.0179290771,-44.896270752,-36.8614883423,-79666896.0,36522688.0,703818.0625,933630.0,-338538720.0,73076584.0,-79772280.0,-30292994.0,-84176720.0,59018900.0,79666896.0,36522688.0,703818.0625,933630.0,338538720.0,73076584.0,79772280.0,30292994.0,84176720.0,59018900.0
219,0.009747773169,0.0177545088699,0.0094158418908,0.019422401148,0.0157159877704,0.0149373816814,0.0204578663932,0.0176021169408,0.0132334469494,0.0011252243513,6.23762464523,-44.3379554749,-12.019990921,-44.673664093,5.83893537521,-18.9927597046,-6.509765625,-18.3284339905,-41549648.0,-5009321.0,3006300.5,2531406.0,-49086652.0,44028280.0,-50001308.0,44559124.0,-49592968.0,29490676.0,41549648.0,5009321.0,3006300.5,2531406.0,49086652.0,44028280.0,50001308.0,44559124.0,49592968.0,29490676.0
220,0.0102947293814,0.0155703940844,0.0118415891707,0.0132282665759,0.00792741969198,0.0190036404524,0.00558727398005,0.0144624208936,0.00989568755905,0.00340960046122,10.2721185684,-66.8712387085,-23.4198322296,-68.4424667358,9.01340675354,-26.0598011017,-18.8997783661,-27.3666324615,-34083296.0,9854110.0,9491274.0,11847827.0,-142513088.0,67965264.0,-38956700.0,31921998.0,-64268856.0,37511656.0,34083296.0,9854110.0,9491274.0,11847827.0,142513088.0,67965264.0,38956700.0,31921998.0,64268856.0,37511656.0
